,rating,parent_asin,pos_neg,tot_text
1981,5,B09H6MXJ71,1,Good fit Good tanks plan to buy more.
1982,5,B09KHSM7BB,1,Unisex Looks nice on women too!
1983,5,B09H6MXJ71,1,Love it! Better than expected! The look and feel is awesome! Fit just perfect!
1984,4,B09KHSM7BB,1,Darn good hoodie If you are looking for a causal but well made hoodie go for this sweatshirt you will not be dissatisfied . Russell has once again delivered a quality product thanks for a fair price .
1985,5,B07CQ84KLT,1,Five Stars I'm tall so it's a little short but I love it
1986,4,B0928FSGGD,1,Great fit Great fit and great to wear under uniforms.
1987,5,B09KHSM7BB,1,great item! nice sweatshirt  -  good quality fabric - good construction - good fit
1988,4,B09KHSM7BB,1,Russell Athletic Men's Athletic Men's size large.  Nice sweatshirt for the money.  Very soft and comfortable.  I am a women and this size fits like a women's XL.
1989,5,B076QD9NP1,1,Five Stars My 10 year old daughter loved it!!!
1990,5,B09M6X79V9,1,"Corren muy grande si deseas te ajuste, debes tomar una talla menos El material es lycra excelente calidad"
1991,5,B084LJ5ZJ5,1,Love! Love this sweatshirt!!!
1992,5,B09M6X79V9,1,Great Fit and Length Perfect for wearing underneath another shirt in the cooler months and will be perfect alone for summer.  I like that they are a little longer and they do not ride up!  Love them!
1993,4,B07S8KMCQW,1,"Great for working out! Love this tank for working out, arm holes are really large and neck is a bit high but it is comfortable and breathable."
1994,5,B09H6MXJ71,1,Very good Very good
1995,4,B09M6X79V9,1,Great besides the white one The black and gray ones are amaxing. The white one is see through and one must wear another tank top under it which makes it harder to keep cool during workouts.
1996,5,B084LJ5ZJ5,1,Wife loves it My wife loves it and wears it all the time
1997,5,B09KHSM7BB,1,"These run large.  Happy with my purchase. I normally wear an XL.  A small seems to be a hair too tight and an XL just a little large.  So, I normally go with XL (better too loose than too tight). So, keeping that in mind, I ordered three of these shirts in and XL.  They were way too big for me.  I returned them and ordered the Large.  The large is good and I will keep them.  Even the large is somewhat larger than the normal large I purchase.  In my opinion, these are somewhat large for their size.  And this comes from a lot of experience with clothes.  As far as product quality, these are nice shirts, comfortable and will be what I need for working outside on cooler days.  Have to remember, in most cases you get what you pay for, but my opinion is these are a good deal for the low price."
1998,5,B07BM9GWG7,1,Fits to perfection I love the product
1999,5,B09KHSM7BB,1,"Perfect! Good fit with a medium weight fabric, which is what I wanted. Well made and very comfortable."
2000,1,B09KHSM7BB,0,Bad The sleeves are too large
2001,1,B0B16Q1854,0,Sizing is definitely 2 sizes to small Went off the size chart and still did not fit properly
2002,1,B09KHSM7BB,0,Zipper poorly made. Zipper broke the first day my husband wore it. What a wast of money.
2003,3,B09M6X79V9,0,"They looked and felt nice but I could tell that they were too big ... They looked and felt nice but I could tell that they were too big for me, so I didn't try them on.I'm returning g them today"
2004,1,B0B16Q1854,0,You get what you pay for and To small
2005,1,B009R09Z8W,0,One Star It was way to small and to short
2006,2,B0B2KL8C8Q,0,A bit disappointed The material is kind of scratchy and the arm length was very short
2007,3,B07CQ84KLT,0,"Three Stars Great beach wear, but shorter than expected. The length is about mid-calf."
2008,3,B09H6MXJ71,0,Just ok. Nothing special and doesn’t fit great but the price is really good.
2009,3,B09M6X79V9,0,Just a lycra layer NOT COMPRESSION
2010,1,B09H6MXJ71,0,"DON'T BUY! the shirts i got were almost see-through, super cheap fabric, and were not to size"
2011,3,B09M6X79V9,0,"These tanks are not long I like the product however they ""ride up"".  I was looking for something that stays put and doesn't crawl up your body.  I do like the fabric."
2012,3,B0928FSGGD,0,Runs small Size up.
2013,3,B09MJ6NSNM,0,"More shabby than sheek. The material is light which is perfect for a workout shirt. The stitching somehow bunches the material at the seems just enough to be distracting. Good for lounging around the house on a hot day. Not terrible for the price, but I won't buy again."
2014,2,B09KHSM7BB,0,"looks like it is made for Too large, looks like it is made for gigants"
2015,2,B0B16Q1854,0,A low waist low hip level It is very low waisted
2016,3,B09H6MXJ71,0,"Runs Big! I consistently buy t-shirts and tanks LARGE size.  They will fit me just right to just a bit loose.  These are huge compared to most larges I've purchased in the past.  3 stars because I like the material and design.  Be forewarned about sizing though.  (I'm 5'8"", 175 lbs.)"
2017,1,B09H6MXJ71,0,Wouldnt recommend Sizing was horrible
2018,1,B07BM9GWG7,0,These are not compression shirts These are not compression tank tops
2019,1,B09M6X79V9,0,"Not Compression Tops Very loose fitting, thin material.  Could be used as a sleep top."
2020,3,B07S8KMCQW,0,It's ok Little too light / see through and not as soft as I had hoped but it is acceptable for workout clothing.
2021,3,B09MJ6NSNM,0,"Nice material, not so nice fit I'm 6'1&#34;, 145 lbs. These have a weird fit to them. They sort of have a bell shape to them, almost like a dress. I definitely need something more form-fitting with some stretch to it. The material was nice and breathable, but was a little too baggy and short for my build."
2022,1,B09MJ6NSNM,0,"Poor Quality I did not like anything about this product. The XL was to small the XXL was to large, Poor quality, The hoodie is difficult to adjust where it extends on your shoulders. donated all items to goodwill"
2023,2,B07CQ84KLT,0,HOPE YOU  LIKE TO WEAR  HEAVY PLASTIC! Material is very stiff and uncomfiortable -another waste of money!
2024,2,B09H6MXJ71,0,Rent for sleep shirt or working out or to wear under a hoodie I am 5'11 and weighing 300 lb. Size extra large was too tight and small. I can wear a size extra large tank top regular cotton fruit loom. These are not cotton they are a workout polyester material moisture wicking. It's it's a little silky and feels cool. The cut of the tank top is nice full exposure of shoulders and shoulder blades.
2025,3,B09M6X79V9,0,Material is little too thin for me. Material was too thin. Wanted a little more support.
2026,3,B09KHSM7BB,0,Ill-fitting Purchased in a large. Almost fits like an XXL. I do like the material.
2027,1,B09M6X79V9,0,Too itchy I didn’t care for these tops because they were hot!  The outside is soft but the inside was too scratchy
2028,2,B07BM9GWG7,0,"Disappointed Disappointed, after the first used the thread begin to come out… because of the price I paid, I was expecting something better."
2029,3,B009R09Z8W,0,"Color This product was really really vibrant, where as in the picture it was a bit more pale, still a comfy hoodie, just wouldn’t recommend if you want a pastel hoodie. (:"
2030,2,B0B16Q1854,0,"Agrietados y con bolitas del roce Están comodos pero a los 10 min de ponérmelos ya se hicieron bolitas del roce y en la primera lavada se agrietaron las letras y el caballo , la verdad que la calidad no es muy buena eso si son calentitos por lo menos para estar por casa ."
2031,3,B07BM9GWG7,0,Sizing not as accurate They feel great but it was suggested I get a xxl due to measurements and height and found it fit like a regular t shirt with zero compression so I will attempt to order a size smaller
2032,1,B0928FSGGD,0,"DoN I bought these for running and they constantly ride up. I must tuck it in for it to stay in place and that’s pretty uncomfortable while running.  They are itchy and I wouldn’t recommend them,"
2033,1,B09KHSM7BB,0,"Never again. Just did not fit right for some reason.  I usually buy Fruit of the Loom.  They just seemed kind of ""baggy"" on me.  I'm 5-10 and weigh about 146 and the medium just didn't look good on me.  Give it shot if you want."
2034,1,B07S8KMCQW,0,not the best quality shirt/material. This shirt looked nice the first time I wore it. After one wash and air drying it (I never put my workout shirts in the drier) this shirt got little fuzzes everywhere! Super annoying. Now it has turned into a sleep shirt ahhaha 🤦🏻‍♀️oh well.
2035,3,B09M6X79V9,0,"Not compression It's not that they are not good thank tops, it's that the description says ""compression"" and that's lie. I purchased the extra small, which is insane because I'm not an extra small at all, I'm like a small bordering a medium. I wanted them to fit snug though because I do a lot of intense training with inversions so I wanted to keep things from getting dishevelled. It's ok for that since I bought xs, but not even close to what I hoped for. Other than that they are very good quality normal thank tops"
2036,2,B09M6X79V9,0,Don’t be fooled There were only two in the package...
2037,1,B09H6MXJ71,0,SEE THROUGH MESH TANK TOP. NOT FOR ME. I'm SOOOOOO disappointed in these!!!!! They are mesh and WAY too see through!!!!! Will be returning.
2038,1,B07BM9GWG7,0,Runs small Runs very small
2039,3,B09H6MXJ71,0,Wrong size Size chart was wrong had to order a second order to get the right size.
2040,3,B09M6X79V9,0,Cheap quality On the first wash the lining around the arms came undone.  I was able to wear it once on vacation and one of the three was done.  The other 2 are hanging in there with small parts of the threading unraveling.
2041,1,B0B16Q1854,0,"Cute But Flimsy I bought 2 pairs of these sweatpants, one fit great and was even a little big, this rainbow lettering one runs extremely small and short, almost like child sizes. Super disappointed that the same brand can run so ridiculously different all around just by purchasing a different color, waste of time."
2042,3,B009R09Z8W,0,"Not the right color I had requested the color Natural, but I received Sand. I am going to keep it, but I am not happy. I paid over $32. 00. I should have received what I requested. Very disappointed"
2043,3,B09KHSM7BB,0,Three Stars The body of the sweatshirt was fine but the sleeves where huge comparably.
2044,2,B097RFTKJP,0,"Material not great For the price not so great the material is horrible see-through and I have tried to buy several dresses from different companies on Amazon and sadly Ross, target, Walmart, Costco has better quality and is way cheaper"
2045,2,B0B2KL8C8Q,0,"Order a size up, maybe... Too small! They are tight and also do not fit my long (and chubby) torso."
2046,2,B01JUP0DLQ,0,"Runs small, and short, but comfortable? This fits okay... it looked so long in the picture but it seems like for larger sizes they just made it wider (it's too short).. it's super comfortable but I'm glad I read the comments and decided to order 2 sizes larger then I normally wear. I wish people could make nice things for larger galls."
2047,1,B09M6X79V9,0,Awful shirts Dont waste your money! They are way to short & ride up.
2048,3,B09H6MXJ71,0,Material not as expected I should have done more research.  Not a bad product and I’ll wear it some but I didn’t realize the material is equivalent to an old 90’s basket ball practice Jersey.  Not the fit or feel I was expecting.
2049,3,B097RFTKJP,0,"I ordered per their sizing chart I ordered per their sizing chart but XL was too big for me (5’6”, 140 lbs., 34H) I had to return and ordered next size smaller, large (when measured. My. Bust is 43 inches) per large size max bust is 40.6 inches & hips are btw 44.1-44.9 (my hips are 41 inches) the large fit ok, but had to shorten the straps a lot and the stupid draw string tie looks weird.  Will not cover any bra easily, recommend it only as a beach cover up"
2050,2,B084LJ5ZJ5,0,"Color posted is not color received The hoodie itself is fine. Unfortunate, the pink color posted is not the pink I received."
2051,2,B07XD71F1H,0,not true to size Order one size larger as they are not true to size
2052,3,B01JUP0DLQ,0,Arms run very small in the plus size I ordered a larger size to compensate for my larger arms it's still a little tight but I'll be able to wear with a tank underneath and get the look that I want
2053,1,B09M6X79V9,0,One Star The fit is nothing like the pictures. Very disappointed. You can get better cheaper ones at Walmart.
2054,3,B0BVMLJTFS,0,"Plus size ladies....not for us! I am 5'4"", 225 llbs and purchased an XL because that's the largest size they have. Material on the legs is super stretchy...really liked it, but the waistband is awful. It's much tighter than the rest of the leggings, emphasizes my lower belly area terribly, rolls down and just has way too much compression. It's disproportionate from the rest of the leggings.<br /><br />If you have a relatively flat stomach or just a slight pooch, these would be great, but if you carry weight in your mid section, avoid them."
2055,2,B09M6X79V9,0,"You get what you pay for. I wasn’t particularly impressed with these tanks. They don’t offer any compression at all. In fact, the material seems a little cheap and thin. But, you get what you pay for. I’ll still try to use them as an under layer for certain tops. I should have ordered a size up too, because they are a bit smaller than I’d like."
2056,2,B09M6X79V9,0,"Great for working out Didn't catch the "" compression "" description.  Wasn't looking for a workout  shirt. I wanted cotton."
2057,1,B0B2KL8C8Q,0,Not moisture wicking Not great. I would not buy again. I sweat through them.
2058,1,B08F1V3KB9,0,"Horrible The color was not the blue I chose, it came in as a purple color. There was too much fabric in the crotch and two tight everywhere else. Also the material felt like leggings and not the soft jogger material."
2059,1,B09M6X79V9,0,"One Star I should have sent these back. Don't buy for compression because there is none and there too short,"
2060,1,B01JUP0DLQ,0,Very unhappy with this purchase. This product came to my home in a shrink wrap bag. The wrinkles were so bad I could not possibly give this as a gift. Sadly I ordered three of them. And the sizes run so small none of them fit.
2061,2,B07CQ84KLT,0,"Two Stars Coarse and stuff material, not as pictured"
2062,3,B01JUP0DLQ,0,"Eh. Not worth the money. It doesn't look like the picture. The arms are large in circumstance and the back of the sweater from shoulder blade to blade is odd fitting. I'd send it back, but I'm lazy."
2063,1,B07XD71F1H,0,Do not order Did not like this dress.  Fabric was too flimsy and thin.  Sent it back for refund
2064,2,B0B2KL8C8Q,0,"To tight!! Very small, great looking shirts!"
2065,1,B09M6X79V9,0,Poorly made The color strip started to come off after two wash
2066,1,B07BM9GWG7,0,Runs smaller then normal is sizes It says it was a large us and xl in Id didn’t realize two different sizes and it’s like a medium us be sure to look at the sizes before you order
2067,1,B07CQ84KLT,0,Wanted to love it Ordered XL based on other reviews. Too tight in chest. Wear 44DDD
2068,3,B0B2KL8C8Q,0,I'm 5'6 and weigh 153lbs. I read a review ... I'm 5'6 and weigh 153lbs. I read a review that if you are about my size a large would fit just right but I would have preferred an x-L instead.
2069,3,B07BM9GWG7,0,Kinda Long Fits snug but really long
2070,2,B09KHSM7BB,0,"but this is thin like all the others I've found Was looking for a thick sweatshirt, but this is thin like all the others I've found. They just don't make them like they used to."
2071,3,B09M6X79V9,0,Ok sizing way off way too small I got XXL and m 5'7 135 soooooo sizing is way off. The shirts will work perfect for a workout. I'm not one to wear facny workout clothes but clothes that serve a function. This shirt doesn't absorb sweat dries quick. Nice
2072,3,B09KHSM7BB,0,Pretty huge.... I ordered a XL. I am a curvey female and was looking for a hoodie to workout in. This thing is ginormous though! I’m thinking about keeping it just to have a ginormous hoodie laying around. May come in handy one cold lazy day.
2073,2,B09KHSM7BB,0,The material pilled up heavily after one wash. After only one wash this sweatshirt pilled up heavily.  I bought it for outdoor construction so I don't really care (I just needed the safety orange color) but if your expecting a good quality shirt for 14$ this isn't it!!
2074,1,B01JUP0DLQ,0,Not what I expected I expected this to be a sweater but it was more like t-shirt material. Not at all what I expected.
2075,1,B08F1V3KB9,0,"Junk pants and cannot return Disliked everything about them and now it looks like I’m not able to return them, so disappointing"
2076,2,B09M6X79V9,0,Short Too short
2077,2,B09KHSM7BB,0,Two Stars Toooo big
2078,3,B08F1V3KB9,0,"weird ""bathing suit"" material These are a weird bathing suit material that is stretchy but the weight of it is not what I was expecting.  I have never purchased an article of clothing that was made of this material before.  I probably never will again on purpose. The pattern/design is nice and the fit is fine. It's just that I was looking for something more breathable and loose-fitting than leggings/yoga pants to wear around the house and possibly sleep in that wasn't as heavy as sweatpants. These are neither warm nor cool due to the weird weight and drape of the fabric. Due to the entire garment being elastic-y, they tend to ride up.  At least they have pockets so I can put my hands in there and pull them down.  I just ordered some other lounge and pajama pants and looked more closely at the fabric and materials description after this experience.  I definitely won't be sleeping in these. Will wear around the house this summer and see how they do in the heat."
2079,1,B0B2KL8C8Q,0,"Not what I thought they would be. The colors faded,dyes ran all over in the wash. They are in the give away bin. Not warm."
2080,1,B009R09Z8W,0,Just say no Hood ripped off after I pulled it over my head on day one mind you I order a 4x and I wear an xl so it would be big at the gym so I threw it away. Wouldn’t buy again waste of money
2081,3,B0B2KL8C8Q,0,"not a compression shirt I bought it as a compression shirt for my shoulder and the fit is loose in the shld area, but other than that its great."
2082,3,B084LJ5ZJ5,0,"Apparently they run small I am 6'0&#34; and 215 lbs.  I ordered an XL.  It was way, way too small.<br />The fabric is nice, however, and the fleece(?) inside is very soft.<br />So... very good quality; order it a size up."
2083,2,B097RFTKJP,0,"Thin and see through So thin, completely see through!!  Must pay return shipping."
2084,2,B09KHSM7BB,0,"Item is inexpensive and good material, but mine had a constant protrusion in ... Item is inexpensive and good material, but mine had a constant protrusion in the stomach area and zipper always exposed."
2085,3,B09H6MXJ71,0,Its Okay. I'd rather that it didn't have the Lettering on the shirt.
2086,3,B097RFTKJP,0,"Perfect for the money` This dress is super cute and comfy but it did show wear after just one time use. So if you looking for something long term, this dress isnt for you!! Other then that, its good for the money."
2087,2,B009R09Z8W,0,Color does not match photos The color was not was it showed in the photos in amazon. It’s a much lighter color and not what it looks like at all.
2088,2,B09H6MXJ71,0,"Way to wide below the chest. If you are thin or athletic build avoid. From, the chest up its great. After that it looks like a maternity dress. Unless you are really jacked or have a huge gut I'd get something else."
2089,3,B07BM9GWG7,0,No tiene presión No tiene comprensión
2090,3,B01JUP0DLQ,0,Somewhat disappointed in this purchase The tail on the jacket is shorter than indicated in the picture.  It only covers slightly below the hip area.  Somewhat  disappointed in this purchase.
2091,1,B08F1V3KB9,0,"Joggers thinking they are leggings.... It’s like leggings meet joggers. Very odd mixture. Legging material, but baggy in the thighs... just not flattering AT ALL."
2092,3,B0BVMLJTFS,0,Squeezes the life out of me Runs small. I wanted to like these leggings but the fit is incredibly uncomfortable. I’m 5’9 and 130 lbs (a slim build) and normally wear a small. I can’t breathe in these. It’s a shame.
2093,2,B09H6MXJ71,0,Weird fit Dislike. Weird fit
2094,1,B09M6X79V9,0,Really bad! I ordered the smallest size! They are supposed to be tight. Each color is a different feel to it which sucks. It’s misleading if you just try one thinking wow these are great. You can’t return it after you sweat all over it. So now I’m stuck with paying for 1 shirt i like and 2 that are too big. Really bad
2095,3,B09M6X79V9,0,Order a larger size Order a larger size
2096,3,B0928FSGGD,0,"Nice material It is very comfortable fabric, stretchy but too form fitting.  If you have a great body that's fine, but it shows every bulge and can be unflattering."
2097,3,B0B2KL8C8Q,0,AWESOME MATERIAL MADE  WELL RUNS VERY SMALL
2098,3,B0BVMLJTFS,0,"Great leggings! Just not the perfect fit These leggings are cute, I really think I’m just not built for them. I’m 5’7” and the legs on these leggings were perfect!! They were snug but not too snug and long enough they hit right above the ankle but the waste was just way too awkward on my body. The “compression” band actually hit right and my ribs above my belly button, if the compression band was wider they would be perfect! I’m more of a straight shape less of an hourglass and these were definitely made for more of an hourglass shaped body if you don’t want them cutting into your stomach!"
2099,2,B07XD71F1H,0,Weird fit The draping was awful.  I returned it.
2100,3,B09MJ6NSNM,0,Luiz No me gustan las lineas k tiene se ven muy mal y acomodan mal
2101,1,B0B16Q1854,0,"Really shoddy, doesn't look like a new product I received this pair of sweatpants today. Firstly, for anyone who cares about this sort of thing, it's not Polo Ralph Lauren - they state it explicitly on the tag. (Although it's worth noting that they neglected to mention that on the actual Amazon listing for the product.)<br /><br />Secondly, they're extremely shoddily made. Very thin material. They look like they're pilling everywhere, although it's difficult to tell if they are in fact pilling due to the ""pattern"" of the material. They're also very scratchy.<br /><br />Thirdly, when I tried them on I didn't get the impression that they're actually new, which is a very unpleasant sensation.<br /><br />Do *not* purchase if you're looking for warm, cozy sweatpants. These are not them."
2102,1,B09M6X79V9,0,"Too short they are constantly slipping up, they are too short"
2103,3,B09M6X79V9,0,Runs VERY small... order 1-2 sizes up The tank tops are fine and seem like decent quality but they run so small. I wish I would’ve ordered XL when I’m typically a L. They will prob end up collecting dust in my wardrobe
2104,1,B097RFTKJP,0,Poor quality After the first wash the dye came out of the fabric leaving it looking 5 years old. Terrible quality. Sending back.
2105,2,B0B16Q1854,0,Cheap lookinh Cheap
2106,2,B07BM9GWG7,0,Bad buy It is not a garment that I would recommend because it did not meet the expectations that I expected of it. Almost not tight and is somewhat loose. I think it was a bad buy
2107,3,B09KHSM7BB,0,"Runs large I weigh 185  ,reordered medium ."
2108,2,B09M6X79V9,0,Quality sucks The quality of these tanks sucks so I’ll definitely won’t be wearing them.
2109,1,B09M6X79V9,0,Got these for after breast removal surgery and one was mis-sewed and too large The would have worked if we’re smaller. I ordered extra small.<br />Terrible sad job on one.
2110,2,B01JUP0DLQ,0,Love the sleeve colors and length The length is much shorter than the picture. Love the sleeve colors and length.
2111,3,B09MJ6NSNM,0,Ok Just get a small size that what I wear
2112,1,B07CQ84KLT,0,This dress is cute but the seams completely came apart ... This dress is cute but the seams completely came apart. I've had to sew the back and side seams multiple times after only one wash. Today was the second time I wore it and the fabric shredded away from the binding on the right arm hole.
2113,3,B076QD9NP1,0,"Jxstar dress with dessert print Bought this for a neighbor as a birthday gift; it seems to run small/short, but will look cute with some leggings under it."
2114,2,B09KHSM7BB,0,Sizing is wrong.....again. Second one that I bought and neither has fit.
2115,1,B09KHSM7BB,0,no no
2116,3,B07BM9GWG7,0,A little too big I just would have went a size smaller if I knew that’s how they fit
2117,2,B09H6MXJ71,0,Que es demasiado caro La calidad es media
2118,3,B09KHSM7BB,0,Three Stars Is a little baggier than I expected. Might try to order a size smaller next time
2119,1,B09M6X79V9,0,Poor quality Poor quality bad fit
2120,1,B08F1V3KB9,0,"2 sizes too small and swimsuit material Worst purchase ever. Way too small.ordered xl and got what looks like a medium. Material is slick and thin and feels like swimsuit material (shiny, too). Seam is coming apart in crotch area - right out of the package. I don't know how these pants have high reviews. Utter garbage."
2121,1,B09M6X79V9,0,Doesn't fit good. Made for thin people.
2122,2,B07CQ84KLT,0,"Nah.. Very cute and pretty dress, but after the 1st wash I found a hole.... I wish for the price I paid it was better quality."
2123,3,B0B16Q1854,0,Always order a size larger They are great for the price
2124,3,B09KHSM7BB,0,Three Stars To large on arms
2125,3,B07CQ84KLT,0,Three Stars I'm 5'8&#34; and this dress was above my ankles
2126,3,B08F1V3KB9,0,"Color I ordered what I thought was black and they are more of a navy blue than black, which is frustrating because I wanted them to be black not blue.  🙄"
2127,3,B08F1V3KB9,0,Thin & a little tight I’ve been in a medium for 3 or so months but I wanted to be certain they’d fit so I bought them in a large and they fit but I have a big butt so they’re very tight around my butt & hips and pretty loose around the rest of me. Happy I didnt get a medium
2128,2,B09KHSM7BB,0,Two Stars the arms seem very large and long
2129,1,B084LJ5ZJ5,0,The color looks very different than in description The color looks very different than in description
2130,1,B009R09Z8W,0,Shrinkage Shrunk up vertically and looks horrible
2131,2,B097RFTKJP,0,"It was ok, but not exactly what I thought based on pix. The dress was longer, below the knee, not above (I ordered XL).  The strap was weird in that it tied on one of the shoulders, didn't like that either.  The fabric was also kind of strange, not what I expected.  I sent it back."
2132,1,B09M6X79V9,0,"Junk These shirts are light weight, NO SUPPORT, they are junk"
2133,3,B0B2KL8C8Q,0,"Three Stars Good product but if you don't want to feel like a stuffed sausage, get a few sizes up"
2134,3,B09M6X79V9,0,Smaller than expected Runs very very small
2135,3,B09KHSM7BB,0,OK Sweatshirt Bulky cut - not for the athletic build guy.
2136,3,B07BM9GWG7,0,Good quality garment. Good quality construction.I like the length.Not enough compression in this size.Should have ordered large.
2137,1,B09M6X79V9,0,Not true to size These do not fit true to size. Too small.
2138,1,B09H6MXJ71,0,too small just too small despite same brand and size for their runner y back shirts which are dope so i bought a second three back. holla
2139,3,B09MJ6NSNM,0,"Slippery textured shirts I ordered these men shirts for me, definitely shld HV ordered smaller size, shirts were too large for me. Also, didn't like silky polyester texture.  Was hoping for cotton. I shld HV read description thoroughly so overall probably my mistake but they were inexpensive so no biggie. Gonna wash and put in dryer to shrink"
2140,2,B09M6X79V9,0,Not a true size Can’t give it a review product was sent back cause not a true size.
2141,3,B07CQ84KLT,0,"but looks great with a thin belt Not exactly was I was expecting, but looks great with a thin belt!"
2142,3,B09H6MXJ71,0,"Fits well, material weird I was looking for workout tank tops and these were highly rated and advertised. The fit was good, I got my normal size and had no complaints in the fit. I personally didn't like the material which was mesh, almost like those practice soccer jerseys. I was expecting a cotton blend or some polyester, but I guess I should have read all the details. I also really don't like the y-back because it is itchy for me, but that's just personal and probably not a problem for the average guy. All in all, if you don't mind the y-back and you want a very breathable mesh material, then you will love these tanks. They are just not my preference, but nothing wrong with the product. The product is good and as advertised."
2143,1,B07XD71F1H,0,"Beautiful dress, poor material The dress is beautiful, flattering, and so comfortable. The fabric is so soft and so breathable. Right off the bat, I thought the fabric was a little thin, and you could definitely see the line of my bra, but I just made sure to wear a dark red bra to match. You can't even sneeze on this material without it discoloring. Literally a raindrop hit it and it changed colors. I also didn't think much of it, I figured when it dried it would look normal, not the case."
2144,3,B09KHSM7BB,0,"TOO LARGE TOO LARGE, CAN'T WEAR IT"
2145,1,B09KHSM7BB,0,"DO NOT WASTE YOUR MONEY! The Russell brand has always stood for quality, but the sweatshirt began pilling after 2 washings (in cold water).<br />If I could return this item would, but the allotted time has passed."
2146,3,B01JUP0DLQ,0,"Looks great in the picture and super cute Looks great in the picture and super cute, however, when it arrived it was super cheap looking.  I returned for a refund!"
2147,1,B07CQ84KLT,0,Terrible material. I worse this dress for one day and was so itchy from the fabric.  It looked and felt cheap.  I gave it away.
2148,1,B09M6X79V9,0,Too small I normally wear a large. It said to order up. I ordered a 2XL and it was still tight. REALLY?
2149,1,B09KHSM7BB,0,wrong size Mislabled.  3 sizes to big.  Sent back.  I don't think i would order from Russell again.  Sending order back too much hassle
2150,3,B0BVMLJTFS,0,"Nothing special but good for the price Well. I thought that the pattern on them was more like a textural/mesh like thing, it’s just black dots but that’s okay. The fabric is thicker than expected, but they are still very breathable and stretchy. The waist band is compressive but doesn’t hide everything. They rest of it is not compressive at all. Fabric is thick enough to hide cellulite. They are squat proof. Has had a few loose threads on it but no holes! The stitching seems pretty durable. I’m 5’2 and they hit just about my ankle a tiny bit too long but not noticeable. Don’t really do the butt much justice. Haven’t experienced any cameltoe, but they do create that weird v-shape around ur pelvis. Also the fabric isn’t as soft but I’m hoping they will soften after a wash or 2. I’ll probably get more because for the price they’re pretty good. Overall, they are not as great as I expected but still definitely what I paid for and pretty decent leggings. Just wish they sucked in a bit more."
2151,3,B0B2KL8C8Q,0,"Inconsistent sizing The black and blue shirts fit great, but the grey is smaller than the other two. How one shirt in a three-pack can be a different size is beyond me, but I am not thrilled about it."
2152,3,B09H6MXJ71,0,"Shoulder straps should be a little wider, material is great Great material, but the shoulder straps are too narrow to wear in the gyms"
2153,3,B07CQ84KLT,0,"Do not like the fabric I love polka dots and the color red, so I saw this I ordered immediately, but, sadly, and I ordered a L, I hate the fabric and even though it’s adjustable, it’s too tight for my chest."
2154,2,B01JUP0DLQ,0,"Poor Quality I sized up two sizes after reading the reviews and it is still tight. The sleeves are a decent quality knit, but the body of the cardigan is a very thin jersey type material that is see through and very low quality. I was so excited to get this sweater and was horribly disappointed when I received it. It will be returned"
2155,3,B0BVMLJTFS,0,"Lounging These leggings are really comfortable, but they don’t really add support anywhere except the upper waist, which just accentuates the lower belly.  The support seems to be in the wrong place, and if you’re insecure about belly fat these might not be your favorite workout pants."
2156,2,B09KHSM7BB,0,"Not thick I purchased this as a gift. Since I have several pairs of Russell dri-power sweatpants, I expected the same thickness and warmth, unfortunately it was not equal.  Again, I purchased this based on my experience with the same brand sweatpants, I was disappointed!"
2157,3,B07BM9GWG7,0,"Incomplete order Not bad, i thought the midsection would be tighter"
2158,3,B07CQ84KLT,0,"too short, in my opinion. im 5'8 and ... too short, in my opinion. im 5'8 and it didnt go to my ankles. it stopped at a awkward length."
2159,1,B09H6MXJ71,0,"Very nice but way too small Way too small, booo! Too small because whoever filled my order could not read!"
2160,3,B01JUP0DLQ,0,Three Stars Looks longer in the picture
2161,2,B09M6X79V9,0,"NO COMPRESSION, but could be a decent undershirt So disappointed, no compression qualities whatsoever. And on top of that, they run huge. I would typically wear a medium, and I think the only way this would work add a compression shirt is if I had an extra small, but the stitching doesn't suggest it would allow for any stretching. Going down in size to create compression would likely create tight rings around your body."
2162,1,B09M6X79V9,0,"Unhappy with purchase The shirts I recieved in the mail are in no way what I expected and they don't look like the picture AT ALL. ALSO they sent me large but I ordered medium, could've small with these but my belly would hang out and I'd look like trailer trash. It won't matter anyways because these shirts are unflattering even if they were the right size.  DO NOT ORDER OF YOU ARE LOOKING FOR UNDERSHIRTS. they do not make good undershirts either."
2163,1,B0B16Q1854,0,"Really poor quality They came with a hole in the crotch, poorly sewn, and one of the metal rings where the draw string goes in fell of right out of the package. That said, they are warm and well fitting, snugs up to your bum nicely. I just wish there was some quality control before shipping."
2164,1,B09M6X79V9,0,These tank tops are absolutely horrible. They have ZERO compression These tank tops are absolutely horrible. They have ZERO compression. I am a 34D chest and bought the small - still WAY too big. They are super thin and just downright junk. Returned immediately.
2165,1,B09M6X79V9,0,Two small and I order 2xhhg The tanks said XXL but they r small like size large! Not happy
2166,3,B09M6X79V9,0,"Not compression These are not compression. They are kind of fitted but really stretchy and thin. If you have lumps.and bumps you are trying to conceal, this is not the shirt for you. I wish the material was a little more structured."
2167,3,B097RFTKJP,0,Nope Nice dress but not for the price. Cheap material
2168,1,B09M6X79V9,0,"Poor quality Fit good at first. Washed them twice, and they are very loose now."
